Id,SalePrice
1657,156309.31
1658,143889.55
1659,143839.19
1660,140769.34
1661,412859.22
1662,387115.1
1663,363948.53
1664,437879.9
1665,307506.06
1666,298836.6
1667,347594.84
1668,306693.62
1669,297767.78
1670,338679.66
1671,251221.78
1672,397755.66
1673,294612.34
1674,251565.81
1675,174113.38
1676,171853.8
1677,205877.33
1678,408479.47
1679,348217.97
1680,322309.44
1681,263556.8
1682,291374.72
1683,188447.98
1684,188240.88
1685,169795.27
1686,185256.38
1687,168188.47
1688,196329.61
1689,198204.88
1690,198382.83
1691,180050.28
1692,271672.62
1693,160637.5
1694,175347.14
1695,174013.78
1696,276609.3
1697,174026.22
1698,341886.84
1699,314316.9
1700,236801.08
1701,283021.25
1702,251669.48
1703,257509.94
1704,270875.8
1705,233528.34
1706,396302.06
1707,197241.12
1708,188568.97
1709,285953.8
1710,229043.8
1711,240516.17
1712,275924.8
1713,246315.0
1714,216228.12
1715,195727.83
1716,185396.7
1717,178021.88
1718,158121.84
1719,206015.02
1720,251945.64
1721,185576.08
1722,151955.1
1723,157522.5
1724,198423.12
1725,234729.38
1726,169237.53
1727,156923.34
1728,195056.06
1729,145709.02
1730,163052.39
1731,124086.07
1732,120938.516
1733,120905.42
1734,126631.86
1735,129859.82
1736,122386.29
1737,306470.56
1738,212666.6
1739,267009.62
1740,197871.72
1741,169641.98
1742,161185.95
1743,174381.75
1744,291458.1
1745,213045.78
1746,232350.5
1747,221264.03
1748,208134.78
1749,143023.39
1750,146248.48
1751,227651.81
1752,120764.83
1753,153352.97
1754,224015.97
1755,165231.22
1756,119345.34
1757,120374.11
1758,129591.36
1759,163351.22
1760,156021.73
1761,146482.86
1762,164230.17
1763,177303.98
1764,117455.055
1765,172192.9
1766,166745.03
1767,201723.61
1768,133061.78
1769,180239.61
1770,140955.4
1771,131046.695
1772,133174.9
1773,133786.69
1774,160773.9
1775,131028.695
1776,121646.21
1777,105029.59
1778,133450.53
1779,113334.56
1780,185384.16
1781,125041.65
1782,94556.336
1783,121433.17
1784,100889.734
1785,114329.17
1786,158488.25
1787,155810.14
1788,64585.88
1789,101496.18
1790,89133.055
1791,185817.11
1792,145530.44
1793,141752.78
1794,138369.39
1795,137742.16
1796,128133.24
1797,122916.164
1798,120508.04
1799,103534.85
1800,115925.57
1801,128201.57
1802,147455.58
1803,152053.1
1804,127676.18
1805,142387.28
1806,125016.61
1807,142050.38
1808,119479.266
1809,120483.445
1810,131531.5
1811,107696.22
1812,110648.664
1813,118000.6
1814,92488.62
1815,63502.8
1816,92776.44
1817,103816.34
1818,143374.5
1819,129980.01
1820,73771.28
1821,114517.414
1822,139760.47
1823,63260.836
1824,131874.89
1825,126690.44
1826,95105.75
1827,110388.01
1828,129128.234
1829,107031.805
1830,131684.25
1831,179133.28
1832,129864.41
1833,141080.88
1834,120183.01
1835,168037.45
1836,135483.6
1837,92481.03
1838,122676.68
1839,90202.836
1840,155600.03
1841,147007.66
1842,91763.95
1843,134467.84
1844,133686.95
1845,146743.06
1846,155362.92
1847,172560.81
1848,70045.445
1849,113834.91
1850,122438.7
1851,149804.25
1852,128255.375
1853,132599.4
1854,174088.97
1855,150840.88
1856,223087.28
1857,169201.86
1858,147364.75
1859,132454.95
1860,145625.11
1861,130934.266
1862,285451.12
1863,278215.47
1864,278215.47
1865,313399.5
1866,318955.38
1867,240319.23
1868,293531.78
1869,198285.03
1870,220290.23
1871,256844.78
1872,165761.06
1873,233468.44
1874,140764.66
1875,219724.78
1876,182164.84
1877,205390.39
1878,216601.48
1879,135332.62
1880,125934.91
1881,222076.88
1882,272398.28
1883,191072.38
1884,202626.92
1885,276093.56
1886,308519.5
1887,206109.73
1888,262712.38
1889,154407.53
1890,118048.77
1891,139031.44
1892,110248.92
1893,128708.125
1894,154226.22
1895,158065.31
1896,123000.59
1897,115071.586
1898,112956.14
1899,138286.02
1900,140639.19
1901,151968.14
1902,145484.78
1903,198652.23
1904,136641.7
1905,184310.94
1906,162018.19
1907,199715.98
1908,115382.69
1909,124390.81
1910,120043.484
1911,192499.55
1912,295192.8
1913,144491.84
1914,66644.664
1915,278171.97
1916,77906.24
1917,277540.5
1918,141851.1
1919,150640.62
1920,167738.84
1921,391878.53
1922,313488.56
1923,196199.9
1924,230230.56
1925,209898.69
1926,384062.6
1927,130329.55
1928,160443.67
1929,116550.34
1930,136327.22
1931,141653.19
1932,133218.34
1933,155765.72
1934,178571.1
1935,164261.66
1936,178521.72
1937,184086.25
1938,162019.73
1939,248393.94
1940,196685.88
1941,174401.88
1942,178059.23
1943,213119.75
1944,331708.28
1945,357862.75
1946,170589.45
1947,308012.06
1948,168618.1
1949,236551.89
1950,182668.48
1951,255721.95
1952,230301.7
1953,167234.73
1954,208772.33
1955,126517.91
1956,273909.97
1957,165811.81
1958,314093.38
1959,145908.98
1960,113211.41
1961,121091.78
1962,102348.92
1963,102432.61
1964,109489.9
1965,141155.84
1966,151208.73
1967,256412.56
1968,376437.72
1969,379076.22
1970,425432.56
1971,409011.2
1972,351339.53
1973,253246.72
1974,308269.2
1975,408141.88
1976,261271.7
1977,341450.88
1978,357133.47
1979,326109.97
1980,203575.64
1981,311403.66
1982,223396.42
1983,215760.94
1984,181128.23
1985,212108.56
1986,218445.67
1987,191813.62
1988,169496.77
1989,198991.06
1990,218517.36
1991,203233.06
1992,216228.94
1993,179767.69
1994,256661.62
1995,197403.72
1996,274948.72
1997,328915.1
1998,313355.28
1999,243395.19
2000,297011.38
2001,242296.95
2002,241575.47
2003,264190.97
2004,249171.44
2005,237958.12
2006,211674.7
2007,256971.7
2008,190504.5
2009,174616.56
2010,199032.44
2011,169082.5
2012,184239.75
2013,171361.67
2014,172399.12
2015,208486.81
2016,172622.38
2017,192543.98
2018,128550.62
2019,133560.16
2020,121976.71
2021,117181.945
2022,178985.75
2023,147585.7
2024,220483.19
2025,379819.88
2026,175865.64
2027,136269.25
2028,162782.36
2029,163062.97
2030,283646.78
2031,239495.11
2032,265453.5
2033,284498.0
2034,162879.56
2035,211588.94
2036,210755.17
2037,210755.17
2038,304765.22
2039,233889.4
2040,297092.7
2041,274588.94
2042,205184.25
2043,156859.45
2044,174810.84
2045,209332.95
2046,154033.81
2047,135963.28
2048,129931.055
2049,157734.02
2050,184572.84
2051,108981.625
2052,127360.59
2053,141257.38
2054,76410.164
2055,149941.75
2056,131454.62
2057,124099.8
2058,210394.1
2059,138608.31
2060,156763.0
2061,182560.33
2062,132428.3
2063,114798.55
2064,133248.2
2065,126116.03
2066,169340.53
2067,128486.63
2068,168426.19
2069,95385.7
2070,106824.18
2071,91418.4
2072,125842.58
2073,131349.98
2074,185427.47
2075,159824.7
2076,119808.68
2077,138423.9
2078,128041.5
2079,126349.94
2080,120020.37
2081,131261.7
2082,156454.58
2083,141326.11
2084,111864.38
2085,128285.22
2086,138696.39
2087,126034.266
2088,110463.625
2089,83537.28
2090,128280.086
2091,126949.625
2092,123780.07
2093,136508.84
2094,142557.67
2095,137767.0
2096,92625.61
2097,107173.68
2098,133938.23
2099,55579.234
2100,115551.5
2101,133132.48
2102,134171.55
2103,107102.055
2104,144138.83
2105,121934.61
2106,82123.086
2107,228314.52
2108,115897.05
2109,118829.05
2110,126552.17
2111,147047.06
2112,138407.02
2113,116904.45
2114,114365.49
2115,151055.8
2116,117201.5
2117,144960.16
2118,124888.984
2119,105240.65
2120,112764.66
2121,87765.555
2122,92079.016
2123,104397.76
2124,182251.22
2125,132772.02
2126,143615.77
2127,159065.78
2128,121651.31
2129,100169.914
2130,141601.19
2131,167445.72
2132,113039.44
2133,120669.05
2134,118953.09
2135,93867.02
2136,80293.48
2137,124432.336
2138,126123.97
2139,152716.2
2140,133175.92
2141,133796.27
2142,125454.58
2143,139631.9
2144,123021.945
2145,131448.23
2146,154299.92
2147,138604.62
2148,112415.48
2149,124142.3
2150,220328.69
2151,125244.9
2152,185071.48
2153,155843.72
2154,125405.65
2155,137229.5
2156,237828.12
2157,229765.11
2158,246428.25
2159,223045.38
2160,175294.14
2161,252964.3
2162,381029.1
2163,316649.25
2164,255618.33
2165,183314.53
2166,140764.66
2167,217968.3
2168,184345.73
2169,196473.66
2170,214531.1
2171,138878.78
2172,133493.56
2173,165137.17
2174,244758.52
2175,306391.66
2176,299576.22
2177,252526.1
2178,230737.88
2179,140437.47
2180,217414.4
2181,197301.52
2182,215368.69
2183,189317.48
2184,130944.25
2185,120668.47
2186,150784.78
2187,145749.88
2188,147742.16
2189,218320.72
2190,100347.375
2191,102841.37
2192,104653.75
2193,119403.63
2194,113817.97
2195,111660.914
2196,104892.26
2197,107799.9
2198,161752.33
2199,155361.0
2200,123369.36
2201,133945.12
2202,202620.75
2203,126684.4
2204,178513.38
2205,111269.82
2206,138747.45
2207,204450.78
2208,231926.78
2209,188329.94
2210,115645.2
2211,121164.79
2212,122238.03
2213,105133.414
2214,136728.38
2215,106434.71
2216,153508.66
2217,77810.45
2218,74613.984
2219,82572.45
2220,62757.992
2221,278171.97
2222,243251.78
2223,264212.62
2224,209629.42
2225,140491.19
2226,175418.73
2227,206266.27
2228,258472.94
2229,250098.48
2230,139112.08
2231,195887.3
2232,191851.12
2233,178179.33
2234,242744.73
2235,195095.5
2236,268570.03
2237,309702.2
2238,196289.73
2239,145339.72
2240,161260.69
2241,138262.16
2242,125862.14
2243,127254.24
2244,99892.59
2245,98026.086
2246,145386.58
2247,114814.64
2248,125806.46
2249,128293.664
2250,136206.11
2251,135125.77
2252,172953.42
2253,146128.03
2254,165776.23
2255,178929.6
2256,191812.34
2257,200036.61
2258,181724.3
2259,173031.78
2260,153007.19
2261,199643.81
2262,221240.19
2263,325605.9
2264,375588.2
2265,161942.5
2266,294870.38
2267,333700.25
2268,379921.3
2269,153252.97
2270,191760.03
2271,221201.58
2272,205358.47
2273,160512.69
2274,170003.31
2275,160533.52
2276,188142.89
2277,182404.75
2278,141221.55
2279,133780.95
2280,119906.414
2281,164667.42
2282,177724.33
2283,106317.63
2284,119850.164
2285,156476.67
2286,123631.305
2287,343910.75
2288,262785.53
2289,338154.22
2290,427550.44
2291,317631.6
2292,390420.38
2293,409220.3
2294,411313.16
2295,376607.2
2296,303853.38
2297,285970.44
2298,338049.1
2299,364837.47
2300,317942.53
2301,266969.4
2302,221786.28
2303,249956.84
2304,251090.77
2305,171377.05
2306,171380.31
2307,170780.06
2308,242841.52
2309,285628.38
2310,215575.62
2311,195560.83
2312,174877.88
2313,174858.03
2314,182210.89
2315,170868.19
2316,178131.92
2317,177386.69
2318,164543.4
2319,178891.89
2320,184795.12
2321,253565.23
2322,188075.25
2323,188150.42
2324,168404.52
2325,219452.33
2326,171275.25
2327,216238.64
2328,226813.6
2329,181092.47
2330,174633.55
2331,324390.0
2332,370369.06
2333,307717.88
2334,246344.83
2335,272222.47
2336,300485.53
2337,189327.42
2338,263790.16
2339,250380.81
2340,367328.12
2341,220648.73
2342,237764.86
2343,217149.58
2344,210269.53
2345,248117.4
2346,210540.22
2347,185655.73
2348,224230.14
2349,158252.94
2350,268346.0
2351,264284.47
2352,261111.8
2353,226396.72
2354,153340.25
2355,178170.48
2356,155133.58
2357,204101.28
2358,183047.42
2359,137062.73
2360,124378.59
2361,128555.27
2362,270639.28
2363,138155.27
2364,158167.55
2365,218805.33
2366,194157.42
2367,232955.56
2368,195286.69
2369,232260.34
2370,167240.95
2371,163746.3
2372,184776.1
2373,266338.72
2374,294994.16
2375,261468.62
2376,261097.6
2377,324216.5
2378,132573.11
2379,185290.12
2380,133761.3
2381,151784.9
2382,197921.73
2383,219387.47
2384,246817.5
2385,148461.5
2386,139718.5
2387,132524.06
2388,110979.555
2389,127865.54
2390,141976.42
2391,127996.2
2392,117856.53
2393,173644.42
2394,138514.89
2395,189704.8
2396,155251.84
2397,198340.64
2398,127904.69
2399,73593.15
2400,65281.992
2401,121408.5
2402,124437.2
2403,152627.69
2404,135847.03
2405,151225.02
2406,138237.36
2407,120459.09
2408,124843.734
2409,134185.23
2410,176563.73
2411,121122.27
2412,155792.31
2413,130804.46
2414,141284.19
2415,149858.97
2416,127025.195
2417,132552.62
2418,128985.95
2419,131147.34
2420,125261.98
2421,148662.69
2422,121980.44
2423,134123.95
2424,170988.98
2425,186161.03
2426,124308.75
2427,134326.33
2428,194366.4
2429,116501.22
2430,131184.11
2431,112623.55
2432,136000.64
2433,138049.23
2434,137191.81
2435,147492.56
2436,109199.375
2437,118412.41
2438,126297.89
2439,106918.16
2440,111307.82
2441,111613.53
2442,110695.734
2443,114307.05
2444,120905.65
2445,89052.17
2446,120073.945
2447,186633.53
2448,141470.39
2449,97021.805
2450,136103.78
2451,121999.87
2452,207711.62
2453,99021.305
2454,121301.1
2455,126070.21
2456,122096.82
2457,122135.25
2458,114205.055
2459,100837.02
2460,123143.67
2461,105708.29
2462,124755.89
2463,107242.695
2464,169833.17
2465,115785.47
2466,107323.11
2467,142070.02
2468,92625.26
2469,89291.984
2470,187093.66
2471,208826.48
2472,165458.92
2473,109673.83
2474,105939.51
2475,212594.4
2476,114390.03
2477,126141.17
2478,156216.62
2479,110525.586
2480,150337.8
2481,128271.766
2482,124571.5
2483,122784.36
2484,122987.336
2485,122707.56
2486,164395.5
2487,196969.31
2488,157781.27
2489,153684.44
2490,162307.23
2491,95009.29
2492,185196.31
2493,136308.11
2494,162622.22
2495,106796.17
2496,232463.1
2497,148946.66
2498,114719.74
2499,112075.07
2500,132405.69
2501,129706.84
2502,156672.12
2503,100795.87
2504,196740.66
2505,223686.36
2506,256636.42
2507,290236.25
2508,258053.5
2509,214451.72
2510,244451.77
2511,184304.42
2512,202981.25
2513,208730.92
2514,243791.05
2515,150612.17
2516,147070.48
2517,136520.56
2518,154397.38
2519,220763.02
2520,216965.34
2521,191065.08
2522,215946.2
2523,127776.914
2524,136020.48
2525,134893.75
2526,132888.69
2527,132529.38
2528,126451.8
2529,131662.9
2530,109006.77
2531,242792.66
2532,221986.25
2533,190968.53
2534,262317.8
2535,321285.66
2536,246307.02
2537,248066.78
2538,181707.83
2539,189856.83
2540,170525.36
2541,194108.0
2542,155302.62
2543,131043.82
2544,123415.73
2545,126184.36
2546,140594.12
2547,139154.27
2548,151155.38
2549,144980.34
2550,444015.2
2551,138939.98
2552,127074.76
2553,94121.33
2554,119143.83
2555,126382.836
2556,110486.695
2557,109077.805
2558,151647.17
2559,126088.61
2560,132438.02
2561,136342.31
2562,123993.21
2563,139433.5
2564,173157.58
2565,125672.99
2566,141654.94
2567,114800.95
2568,189561.56
2569,183178.22
2570,115645.2
2571,177902.22
2572,181986.17
2573,215267.25
2574,285442.7
2575,116010.51
2576,133583.1
2577,147379.38
2578,94678.516
2579,70485.5
2580,128110.516
2581,98248.27
2582,98072.086
2583,263100.5
2584,152575.3
2585,162444.6
2586,214429.02
2587,210571.34
2588,153815.38
2589,142722.81
2590,206992.61
2591,202430.69
2592,217527.22
2593,260203.97
2594,176851.73
2595,205654.61
2596,296184.3
2597,187932.0
2598,274232.5
2599,344591.3
2600,140702.9
2601,144671.78
2602,90104.13
2603,90967.81
2604,91538.71
2605,87271.53
2606,134783.55
2607,177447.27
2608,190821.08
2609,143485.98
2610,114961.68
2611,141118.16
2612,147277.22
2613,130491.23
2614,131841.45
2615,146464.83
2616,138081.77
2617,173130.33
2618,177669.77
2619,216281.73
2620,175347.14
2621,182996.28
2622,177619.11
2623,274881.84
2624,272080.75
2625,335731.06
2626,171674.92
2627,192339.53
2628,408294.88
2629,410661.34
2630,337245.38
2631,410852.9
2632,388341.97
2633,298677.6
2634,386946.78
2635,147377.83
2636,193218.16
2637,174307.92
2638,239158.45
2639,180110.05
2640,147710.61
2641,111037.04
2642,176059.97
2643,105300.086
2644,124563.54
2645,103590.95
2646,102284.33
2647,104313.36
2648,143916.58
2649,138728.53
2650,155877.61
2651,141474.44
2652,390788.78
2653,264888.78
2654,230379.47
2655,364888.97
2656,328280.5
2657,339810.7
2658,303399.62
2659,288780.97
2660,318277.78
2661,324561.44
2662,340600.4
2663,287400.38
2664,279497.28
2665,295997.1
2666,276039.3
2667,165038.3
2668,188796.95
2669,166621.2
2670,276270.8
2671,186714.53
2672,187985.06
2673,213079.52
2674,215192.33
2675,176666.31
2676,197802.28
2677,190003.55
2678,233048.0
2679,264026.25
2680,276967.25
2681,380420.56
2682,313477.8
2683,433439.72
2684,305227.7
2685,335468.94
2686,270771.72
2687,281131.47
2688,237765.08
2689,207775.81
2690,412548.66
2691,167149.6
2692,156098.97
2693,190742.3
2694,164221.56
2695,190583.55
2696,189661.02
2697,174918.58
2698,172944.34
2699,164534.62
2700,154699.97
2701,145987.2
2702,116320.81
2703,142384.97
2704,143100.2
2705,124086.07
2706,122817.97
2707,118348.734
2708,134981.9
2709,122707.56
2710,128217.586
2711,282909.28
2712,339722.56
2713,177253.44
2714,150531.33
2715,161185.95
2716,143334.86
2717,187370.78
2718,245036.22
2719,145738.9
2720,165954.83
2721,130147.336
2722,144974.67
2723,144446.23
2724,126486.3
2725,130030.34
2726,135660.6
2727,183651.2
2728,160163.3
2729,138748.64
2730,136613.55
2731,121962.984
2732,117342.87
2733,158081.73
2734,153938.2
2735,128216.98
2736,141737.92
2737,124726.984
2738,152490.48
2739,163330.66
2740,128217.336
2741,140210.5
2742,146371.83
2743,138950.19
2744,158506.25
2745,142054.58
2746,136858.97
2747,142644.7
2748,111831.21
2749,128513.48
2750,134268.83
2751,131856.53
2752,213989.6
2753,146862.62
2754,213838.23
2755,121004.05
2756,92620.05
2757,76282.09
2758,78744.64
2759,139067.11
2760,123697.34
2761,148051.77
2762,151616.94
2763,188864.86
2764,161238.69
2765,282425.12
2766,127404.45
2767,90237.766
2768,151591.94
2769,130965.234
2770,155726.66
2771,119931.805
2772,126710.86
2773,146951.73
2774,137922.11
2775,131304.4
2776,134455.27
2777,139322.11
2778,115499.38
2779,119909.39
2780,110889.305
2781,95433.74
2782,93183.36
2783,91065.64
2784,114384.36
2785,116679.016
2786,68109.34
2787,120245.03
2788,81290.02
2789,191043.22
2790,96552.44
2791,113524.95
2792,69701.26
2793,167690.38
2794,91856.414
2795,110740.61
2796,103219.96
2797,209626.42
2798,99581.27
2799,110771.35
2800,91635.57
2801,107620.445
2802,140300.39
2803,184725.34
2804,142145.1
2805,108249.695
2806,91432.0
2807,172588.47
2808,137613.62
2809,132342.06
2810,128639.77
2811,153318.47
2812,147281.16
2813,178564.97
2814,177464.19
2815,117806.19
2816,238776.05
2817,137476.55
2818,120793.51
2819,155058.3
2820,124476.85
2821,114498.305
2822,171001.38
2823,245383.95
2824,175679.06
2825,144610.4
2826,132020.61
2827,146692.97
2828,213403.06
2829,175876.55
2830,223699.36
2831,183150.11
2832,235316.39
2833,270540.72
2834,207941.94
2835,229473.86
2836,191282.77
2837,156688.27
2838,149579.27
2839,177361.14
2840,198699.98
2841,199830.3
2842,219893.75
2843,136878.16
2844,144632.33
2845,120873.484
2846,200714.03
2847,183622.66
2848,230262.62
2849,200089.47
2850,277725.03
2851,246677.02
2852,234034.0
2853,230424.73
2854,140437.47
2855,193006.17
2856,192415.86
2857,189661.02
2858,193478.7
2859,116883.16
2860,139154.27
2861,142026.94
2862,197683.86
2863,146526.17
2864,251991.78
2865,138831.11
2866,180602.66
2867,95190.32
2868,101083.7
2869,119438.71
2870,139036.47
2871,107476.55
2872,60559.28
2873,110142.47
2874,136849.31
2875,117465.48
2876,163461.55
2877,127559.22
2878,160461.88
2879,134544.55
2880,110331.914
2881,152754.38
2882,150589.2
2883,171961.34
2884,180054.92
2885,165056.56
2886,198293.36
2887,103324.26
2888,115516.02
2889,76635.74
2890,78653.16
2891,140253.3
2892,69950.31
2893,90361.695
2894,67529.95
2895,285920.0
2896,263108.28
2897,197584.16
2898,170837.23
2899,234026.4
2900,150446.66
2901,188780.39
2902,170036.23
2903,317456.56
2904,344029.8
2905,95193.766
2906,195588.44
2907,115371.8
2908,130473.68
2909,157367.55
2910,87582.61
2911,90104.13
2912,150846.48
2913,90513.49
2914,89824.516
2915,89897.96
2916,90513.49
2917,163002.17
2918,132804.81
2919,227999.45
