LotArea,OverallQual,YearBuilt,YearRemodAdd,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,Fireplaces,ScreenPorch,MSSubClass_160,MSZoning_C (all),MSZoning_FV,MSZoning_RL,LandSlope_Gtl,LandSlope_Mod,Neighborhood_BrkSide,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_StoneBr,Condition1_Artery,Condition1_RRAe,OverallCond_3,OverallCond_4,OverallCond_5,OverallCond_6,BsmtExposure_Gd,Heating_Grav,KitchenQual_Ex,Functional_Maj2,Functional_Mod,GarageType_2Types,GarageQual_Ex,SaleCondition_Normal
13.032766933398225,7,1999,1999,50.37227588402395,1405.0,6.278633130169473,0.0,8.046411559126232,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10.491272059599131,6,1971,1971,48.03377590017207,483.0,5.494785939496218,595.3537697959208,7.670798898711568,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10.491272059599131,5,1971,1971,38.35739217439332,525.0,5.560105663681284,672.2525037693439,7.795515041836193,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11.086952167321058,6,1975,1975,49.256006976422235,855.0,5.938135734643864,713.8680542670248,8.152571168170752,1,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
11.086952167321058,7,1975,1975,83.99450679843245,836.0,5.9208678690003556,0.0,7.466820022332403,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
14.782488930374157,9,2009,2010,122.73560681248229,1590.0,6.426321702571529,844.0728419730603,8.745196907958567,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
14.786964298961296,8,2009,2010,120.63351368458225,1544.0,6.387037211320053,0.0,8.225799043640802,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14.530566569786057,9,2005,2005,122.64474590515836,1698.0,6.458309381698797,0.0,8.344720378761647,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
14.9994085170948,8,2005,2006,131.76588587223094,1822.0,6.510979875332729,0.0,8.433108964475501,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
15.028521251548106,9,2003,2004,117.33671449750196,2846.0,6.801202209054865,0.0,8.927999645806764,2,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
14.920559367920198,8,2002,2002,98.41261764573005,1671.0,6.453445484005087,667.3616610309138,8.698855909319272,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
13.45940742416798,8,2006,2006,111.26855705758202,1370.0,6.297036921639494,0.0,8.076740459916046,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15.633457689358508,6,2005,2005,110.19339216055494,1324.0,6.271253325879851,0.0,8.034264228844044,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11.769222922712547,7,2006,2006,100.3127761230373,1145.0,6.161221033832233,0.0,7.854117724297713,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14.86046906580431,7,2004,2004,16.65504466297953,384.0,5.8310486655512035,749.4228266186519,8.080368481632096,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13.866192989593323,7,2004,2004,84.64676926885278,847.0,5.930914074455023,1065.317329517183,8.37028641952076,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15.493273189860506,8,1998,1998,124.49792623524216,1629.0,6.434566446180971,995.9337638898129,8.81946597521255,1,28.412000972081536,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13.970205509577205,8,2005,2006,122.96254974767916,1595.0,6.411427790478375,0.0,8.266407943977784,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14.026189061725725,7,2009,2010,104.90441805042305,1218.0,6.20811448168965,0.0,7.930670994034596,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14.306941933234267,6,2005,2005,15.921027381702952,1468.0,6.349093071277202,0.0,8.162805434051396,1,26.009016901002447,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14.608560861788483,7,2004,2004,83.69683612063272,831.0,5.916255978345415,993.4584640541951,8.315623880600327,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14.164252847163125,5,1920,1950,82.79929095271196,816.0,6.067206276857348,0.0,7.7016201767415335,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15.202946086705508,6,1974,2002,38.15107515358601,1208.0,6.362298924592371,0.0,8.18470438961549,2,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
14.833044543603652,8,1993,1993,0.0,1231.0,6.2283634073828225,1329.1803074664813,8.753301637271443,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14.45292489326005,8,1992,1993,41.94889214271219,1390.0,6.314448690404768,987.2710441796054,8.684739840893725,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12.623741144819574,7,2004,2005,34.62704961080939,1488.0,6.359272715449347,0.0,8.179683747140514,1,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11.959397443211078,7,2004,2004,84.23210675232151,840.0,5.924536820667512,1008.3130890962053,8.33137258762047,0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11.776843569339764,7,2004,2004,47.41446344710567,600.0,5.664293416494991,712.6429817623011,7.912216240823092,0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11.304625974980617,7,2004,2005,34.62704961080939,600.0,5.664293416494991,712.6429817623011,7.912216240823092,0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11.304625974980617,6,2005,2005,38.25432980714477,600.0,5.664293416494991,756.7855409157273,7.948863384268453,0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11.622652677077149,6,2000,2000,44.69349554076222,756.0,5.84339865262312,904.477421670309,8.199649928345936,0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11.191077896223707,7,2003,2003,44.321984691651366,530.0,5.567518441306995,651.4740600197175,7.78186431944935,0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14.781592904756511,8,2010,2010,69.67906417636149,1642.0,6.323000479527627,0.0,8.11961482705813,1,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13.533978095650593,8,2000,2000,61.24071310462466,975.0,6.038760353579863,1049.1977113261041,8.450900771192492,1,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13.711859251388399,7,2002,2002,72.94979560747112,1492.0,6.361291592377006,0.0,8.183033016406773,1,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14.310405911826146,6,1967,1967,110.1443438445593,1829.0,6.513841263270199,0.0,8.437923150917074,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
14.381844957728148,6,1993,1993,29.12899098220503,1280.0,6.245705344554534,1475.5192656852423,8.82966692608393,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15.677209908064256,6,1978,1978,61.24071310462466,1224.0,6.249830224511424,717.5436586987597,8.479800047826584,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14.1179176287918,6,1971,1971,53.04925632202482,715.0,6.002614487316602,853.9259929927289,8.30501705560509,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
14.1179176287918,5,1966,1966,64.3794462394168,1232.0,6.21677365520091,0.0,7.944842916745832,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14.187098052923524,5,1966,1966,29.99105545399913,1209.0,6.202493136939944,0.0,7.921476892351639,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14.136556375718799,5,1967,1967,61.906888319554824,1510.0,6.37030753405781,0.0,8.197997851732799,0,25.244340433985233,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
14.341366081419247,6,1964,1964,64.307681707792,533.0,6.151873700415676,766.6059125072226,8.400313241217,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14.853510060516088,5,1962,2001,38.66543755967827,1728.0,6.471410072405277,0.0,8.366664928494757,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14.14674790851674,5,1952,2002,59.66611470394411,1140.0,6.553520254159391,629.4955262116732,8.812277660024828,2,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15.483344370566012,6,1949,1950,60.56940707295437,782.0,6.07246636211358,635.5983462823409,8.235469774331257,1,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
14.502684354525133,6,1966,2008,28.24916240728587,1080.0,6.14985507767115,0.0,7.8356120957658035,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13.784495225214187,5,1958,1958,123.37029699766366,1604.0,6.415647842075042,0.0,8.27344336372143,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13.765661306638492,7,2003,2009,44.87844750691043,1480.0,6.355218003549481,0.0,8.172958955598183,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13.725628017599602,5,1959,1959,26.827490898044783,1143.0,6.159892986728191,0.0,7.851954458480082,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14.367931882670527,5,1959,1959,42.81371516619133,1206.0,6.200609697558446,0.0,7.918397451171634,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14.216933711542216,6,1959,1959,62.64122372916534,1244.0,6.404339127252822,0.0,8.254596310577815,2,22.222073639816905,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13.815123324028983,4,1956,1956,83.75643014756201,832.0,5.9171806559118005,596.5721037628628,8.046411559126232,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14.41504684852935,5,1952,1952,63.73152288968495,864.0,6.105410748808924,0.0,7.763432988052816,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14.40361193468792,5,1955,1955,47.76904186913174,972.0,6.0364050163978265,0.0,7.651941073832112,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
14.909847581237784,5,1958,1958,58.59998255673939,988.0,6.0488806368182475,0.0,7.672046197143554,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13.683525981743427,4,1920,1994,67.3445341827607,576.0,6.046557504783139,0.0,7.6683006252638455,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13.729469300208631,6,1948,2004,31.31258090194505,816.0,5.902245564715588,478.77393983723107,7.936763900099693,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13.608901827895968,5,1960,1960,39.57956894539042,1175.0,6.1808577560622044,0.0,7.8861347066166605,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
14.15505521143821,6,1963,1984,55.3960725634853,1395.0,6.310675371912592,0.0,8.099249280124356,1,27.475667054104857,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12.608393767128,4,1900,1954,73.08109087230184,709.0,6.169139093879462,819.4554989861076,8.448179420663887,2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12.465481529315339,5,1920,1950,50.62742767466032,936.0,6.007537563223295,0.0,7.605506595196872,1,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13.0132407841375,5,1957,1957,0.0,1347.0,6.28425939029466,0.0,8.055678036755694,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13.387189168993551,6,1938,2000,83.45815902043194,827.0,5.9125456861166334,498.1485987621007,7.963828690179809,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14.595278843821474,5,1948,2009,40.5784290548817,1027.0,6.078432158993609,719.9943830521266,8.295855634128104,1,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13.776979169227557,5,1920,1962,83.75643014756201,1008.0,6.102541476537484,211.81672075350681,7.957863539338287,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
14.130979543071225,2,1923,1970,74.19045899844382,678.0,5.9171806559118005,0.0,7.460943833338371,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.1179176287918,8,1900,2003,89.4586198336776,930.0,6.002614487316602,756.7855409157273,8.243473668933753,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.973432174571474,8,1890,2002,49.68741222370209,346.0,6.169139093879462,1345.416710426546,8.708925663163242,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13.984568683787888,5,1910,1950,84.23210675232151,840.0,6.14985507767115,1366.6580063494869,8.702221142176926,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
14.332804686529384,6,1922,1994,58.523309743971105,738.0,5.949722688145016,715.0931913270632,8.164503259838241,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13.022471393304118,5,1950,1997,35.72016288147824,988.0,6.080656906903022,690.602835879074,8.279665030405786,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
13.654008765218169,7,1922,2005,71.29427903173256,1108.0,6.171105290614046,1092.6137054478695,8.592412461179757,1,0.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12.694756134447202,4,1925,1950,67.41400723046345,765.0,5.852528399791481,0.0,7.358225559159901,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13.084299258470674,6,1939,1950,29.25320217106968,608.0,5.674599877299962,619.7347978929686,7.839990550331221,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.084299258470674,6,1940,1950,46.33944581362606,572.0,5.931820643824116,406.34104376458873,7.908078776969511,2,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
13.210124266417308,5,1942,1950,47.0580270476092,835.0,6.022913952388667,588.04537823445,8.149999831990515,2,21.32582419745269,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
13.084299258470674,6,1948,1950,60.419517591468576,780.0,5.867499783862052,756.7855409157273,8.117856663523689,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13.16892058607208,5,1936,1980,41.071516656839826,528.0,5.593616615734802,580.7397737889441,7.735276307641814,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13.16892058607208,5,1930,1950,60.419517591468576,928.0,6.0009661339418345,722.4453635672495,8.219311343815807,1,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13.126988104932302,6,1923,1950,31.666402655045907,1124.0,6.108268846952582,0.0,7.76806586610297,1,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
13.73768018904408,4,1915,1950,87.04725842048207,888.0,5.967201707831294,1299.2214654692339,8.526151644966426,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14.790003029082786,6,1912,2009,80.61652058319203,780.0,5.867499783862052,934.1091439268388,8.238677296926102,0,22.80059248035508,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11.681649019715469,6,1920,1993,73.14667611511138,662.0,5.740690076927264,788.7158089439793,8.034264228844044,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15.180517667744768,5,1959,1959,72.7525394180866,1422.0,6.448101715059461,0.0,8.327640269964892,2,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14.348194016298327,5,1917,1950,74.90208427263049,689.0,5.811065498932139,589.2632508204616,7.936763900099693,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
14.187098052923524,5,1915,1950,34.183107863104205,1212.0,6.20437173118545,205.9177567764564,8.096568952148768,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13.084658203002393,6,1940,1950,39.07354448333137,600.0,5.664293416494991,371.4694581005065,7.582974592054124,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13.240228391411453,4,1907,1950,71.29427903173256,707.0,6.012427996444849,1134.8400811605868,8.475139190671952,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.101467390953037,5,1910,1950,26.16412820713233,856.0,6.007537563223295,889.6726744341698,8.33137258762047,1,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14.378058193523596,4,1967,1967,100.26033983645561,1832.0,6.515064093191943,0.0,8.439980909924191,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13.65598782596883,5,1966,2008,29.99105545399913,864.0,5.970648459898019,0.0,7.546345042164143,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13.665014391193568,5,1968,1968,21.761061063965762,864.0,5.946176758733147,0.0,7.507206655428299,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13.547318228419647,5,1978,1978,0.0,1319.0,6.2986871180314825,0.0,8.079462436555778,2,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14.471853149080646,5,1968,1968,0.0,720.0,5.805716419263917,860.0859885369107,8.138797600321883,2,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15.827754393471794,7,1977,2001,48.12179468961715,1420.0,6.356741181121391,0.0,8.175484870782208,2,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14.03684732046176,4,1927,1950,73.0154640661815,660.0,5.84339865262312,0.0,7.343768375045176,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
15.445181411007598,6,1978,1992,30.35536531272124,1117.0,6.1424054864870286,1038.0424235882351,8.538279890786127,1,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15.647057223648126,3,1938,1990,0.0,972.0,6.096769064373783,661.2496556631255,8.278112423472379,1,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14.522433196163286,6,1950,1987,32.596969340286684,663.0,6.112535228537877,0.0,7.774983761863853,1,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14.058744814878759,4,1947,1979,66.50688142412054,756.0,6.176972363950364,0.0,8.215239883546282,1,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
14.100314746907703,5,1954,1998,37.6318744376657,1172.0,6.178917640932225,0.0,7.882968864825695,0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15.500322681517073,7,2009,2010,31.4308244605214,1508.0,6.369311288561051,0.0,8.196343653428189,2,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
14.466372620287245,5,1964,1964,106.52072802655455,1250.0,6.256265353962301,0.0,8.009618941778928,0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14.62005358701336,7,1987,1987,0.0,1433.0,6.330927284970969,0.0,8.132724973918295,2,28.982037287265367,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
14.691830933150436,6,1993,1993,21.303347756843575,946.0,6.030087043277737,1005.8368487054087,8.419254728054554,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
13.528323314767492,7,2010,2010,103.8851794095515,1222.0,6.21059903128654,0.0,7.934736152753135,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15.017928691401664,6,1900,1993,74.06055459825792,676.0,5.916255978345415,729.7998339632163,8.143117703499065,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14.446993047324245,5,1996,1996,0.0,870.0,6.030879759704343,0.0,7.643044084132581,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14.05562852895628,7,1997,1998,63.73152288968495,878.0,5.970648459898019,958.8243609564157,8.340286413820742,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15.176990655441347,5,1977,2004,28.7541691939841,1026.0,6.077689077163213,0.0,7.718559462230401,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13.563816712371525,5,1972,1972,53.86657866864894,876.0,5.956763955003317,0.0,7.524128502535712,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
14.295868108126225,8,2003,2003,45.246770351256124,1978.0,6.5721899741656395,0.0,8.536372419268647,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14.064726585938338,7,1997,1997,95.56673330708374,1040.0,6.090950909978074,1274.271947139409,8.610568206032289,1,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12.441960041996957,6,2003,2003,33.05547486983459,848.0,5.931820643824116,0.0,7.484286602103392,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13.917484117076176,3,1945,2007,0.0,0.0,5.7144646374351495,0.0,7.140854252538291,0,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
13.933924433521566,5,1954,1954,52.63727568548938,381.0,6.051966783523051,0.0,7.677023192390994,0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
